SUDUBE,49174.0,14174.0
POTSTA,49381.0,17381.0
NOVVES,49312.0,15312.0
LHOUZL,50408.0,15408.0
MALESI,49463.0,13463.0
RADUKA,50179.0,13179.0
RTISOV,49369.0,14369.0
CERUUM,49329.0,14329.0
CIZKOV,49264.0,15264.0
SKRUGJ,49508.0,15508.0
JEMNIC,49009.0,15009.0
DUBA,50328.0,14328.0
KLECAN,50107.0,14107.0
BRAUSU,50090.0,17090.0
POUZDR,48559.0,16559.0
CASTOL,50078.0,16078.0
NACERA,49366.0,14366.0
ULICE,49456.0,13456.0
JEZOVY,49295.0,13295.0
KLANOS,49093.0,16093.0
DOBRS,49093.0,13093.0
LIPUSL,51007.0,14007.0
KORYCA,49062.0,17062.0
BRATRO,49219.0,13219.0
VYSOVI,49250.0,17250.0
VYSCHL,49370.0,14370.0
MYSLIB,49062.0,15062.0
DOBRVT,49471.0,15471.0
ZASMUK,49572.0,15572.0
JEMNIS,49446.0,14446.0
NEDRAZ,49393.0,13393.0
NEMUVO,49193.0,13193.0
DRNHOL,48514.0,16514.0
BOLEBO,50322.0,13322.0
BORNVL,48556.0,14556.0
HORPOL,50423.0,14423.0
CHLUTR,48575.0,14575.0
PODBRE,50157.0,16157.0
KOLIN,50019.0,15019.0
HORBRA,50364.0,15364.0
RADI,50006.0,15006.0
MORKOV,49147.0,17147.0
BOUDY,49266.0,14266.0
BUDKOV,49030.0,15030.0
KVASIC,49146.0,17146.0
NOVBYS,49012.0,15012.0
ZIRMES,50247.0,15247.0
ZADLOV,49448.0,16448.0
KOSPMI,50337.0,13337.0
CERPEC,49587.0,15587.0
HRAPME,49520.0,14520.0
SYKORI,50012.0,13012.0
KLOUVI,49453.0,17453.0
LODENI,49597.0,17597.0
DEPOLT,50172.0,12172.0
VALMEZ,49282.0,17282.0
CESDUB,50398.0,14398.0
LAZBEL,50257.0,15257.0
CIMELI,49279.0,14279.0
LESNSA,49505.0,14505.0
CHOTEL,50185.0,15185.0
LIBOCE,50242.0,14242.0
MLAVCE,50290.0,15290.0
BOSKOV,49290.0,16290.0
SMELHO,49260.0,14260.0
JAVUTO,50082.0,12082.0
UJENRO,49013.0,16013.0
CESKRI,48508.0,16508.0
STAHRO,50014.0,12014.0
MILICE,50226.0,15226.0
OLDRIS,49595.0,17595.0
STAJIC,49345.0,17345.0
BOHUTI,48595.0,16595.0
JIRUMI,48551.0,16551.0
KARREC,49111.0,14111.0
HLUNVL,49031.0,14031.0
KNINIC,49056.0,15056.0
ZERANO,49175.0,17175.0
BELNRA,49355.0,12355.0
VELTYN,49330.0,17330.0
BACKOV,49439.0,15439.0
MANETI,49593.0,13593.0
STAHOB,49006.0,15006.0
STASU,50106.0,12106.0
OSOVA,49197.0,16197.0
VYKLAN,49331.0,15331.0
HRANIC,49330.0,17330.0
NOVSYR,49011.0,15011.0
PREUDN,49360.0,13360.0
RUDOLE,49286.0,15286.0
SIRNIV,50040.0,17040.0
TOUZIM,50036.0,12036.0
STUUHO,50327.0,15327.0
BUCHCE,49051.0,17051.0
KURIM,49177.0,16177.0
NOVVUC,49213.0,14213.0
SVINAR,49535.0,14535.0
KOLESO,50083.0,13083.0
MEDLES,49587.0,15587.0
DIRNA,49144.0,14144.0
DRAHEN,49311.0,13311.0
HROTOV,49065.0,16065.0
BILA,49263.0,18263.0
IVANHA,49183.0,17183.0
DOLDLO,49492.0,17492.0
ROZVAD,49377.0,12377.0
POHUNA,49104.0,17104.0
BROUZA,49533.0,12533.0
DASNIC,50082.0,12082.0
BLANSK,49219.0,16219.0
SKRIVY,50161.0,15161.0
UHY,50170.0,14170.0
SVIHLS,49536.0,13536.0
BRAVAN,49454.0,18454.0
BECVAR,49573.0,15573.0
HLAVNI,49555.0,17555.0
LIBCEV,50269.0,13269.0
MLADEC,49432.0,17432.0
OSTROH,50080.0,12080.0
STRKOV,50196.0,13196.0
VSERAD,49523.0,14523.0
HORVPO,50221.0,15221.0
LITULT,49542.0,17542.0
JINDIC,49548.0,15548.0
KVASIN,50124.0,16124.0
PRIUHO,49191.0,17191.0
CHOTEB,49461.0,18461.0
TREBIV,50274.0,13274.0
TULESI,49024.0,16024.0
HORNED,50166.0,15166.0
RADUKO,50042.0,15042.0
KOMARI,48527.0,14527.0
KOSUST,49411.0,13411.0
PODKLA,49129.0,15129.0
DOLNER,49299.0,14299.0
BIUHHR,49059.0,17059.0
KONOPI,49466.0,14466.0
MLADCO,49544.0,17544.0
OPOCNO,50159.0,16159.0
